Date,Participant,Session,Block,Trial,Target,Stimulus,Stimulus Color,Reaction Time,stimulus presentation,blank presentation,jitter
20170201,122,1,9,27,D,H,yellow,0.0,0.4,0.1,0.033407795466067404
20170201,122,1,9,28,D,X,magenta,0.51292991638183594,0.4,0.1,0.07625041626890006
20170201,122,1,9,29,D,a,red,0.46328282356262207,0.4,0.1,0.1351423222043579
20170201,122,1,10,0,T,D,yellow,0.0,0.4,0.1,0.07712644474090616
20170201,122,1,10,1,T,A,magenta,0.0,0.4,0.1,0.15346470214341548
20170201,122,1,10,2,T,t,yellow,0.52991700172424316,0.4,0.1,0.1020070006406254
20170201,122,1,10,3,T,W,magenta,0.47978901863098145,0.4,0.1,0.1575551758019141
20170201,122,1,10,4,T,t,red,0.53007698059082031,0.4,0.1,0.030445340899075114
20170201,122,1,10,5,T,D,black,0.0,0.4,0.1,0.052652840692567066
20170201,122,1,10,6,T,d,black,0.0,0.4,0.1,0.05450482349954016
20170201,122,1,10,7,T,X,yellow,0.0,0.4,0.1,0.0973265564674532
20170201,122,1,10,8,T,P,magenta,0.0,0.4,0.1,0.0592818022575026
20170201,122,1,10,9,T,w,yellow,0.42997217178344727,0.4,0.1,0.006801299661207772
20170201,122,1,10,10,T,X,cyan,0.0,0.4,0.1,0.02760886942820866
20170201,122,1,10,11,T,f,cyan,0.0,0.4,0.1,0.15098454082860582
20170201,122,1,10,12,T,T,black,0.0,0.4,0.1,0.014478909887745828
20170201,122,1,10,13,T,t,cyan,0.0,0.4,0.1,0.06631263023897714
20170201,122,1,10,14,T,g,black,0.2132108211517334,0.4,0.1,0.061256426153821986
20170201,122,1,10,15,T,x,red,0.12985491752624512,0.4,0.1,0.018763245629581118
20170201,122,1,10,16,T,H,red,0.0,0.4,0.1,0.08862515682102057
20170201,122,1,10,17,T,H,black,0.0,0.4,0.1,0.06058146049679958
20170201,122,1,10,18,T,F,yellow,0.26343107223510742,0.4,0.1,0.09726989297578928
20170201,122,1,10,19,T,d,yellow,0.0,0.4,0.1,0.03537151974018027
20170201,122,1,10,20,T,R,black,0.063270092010498047,0.4,0.1,0.1814939974044337
20170201,122,1,10,21,T,x,magenta,0.0,0.4,0.1,0.015362693928102012
20170201,122,1,10,22,T,s,red,0.0,0.4,0.1,0.1326461910115906
20170201,122,1,10,23,T,x,magenta,0.49639296531677246,0.4,0.1,0.14785388161516513
20170201,122,1,10,24,T,a,magenta,0.19691205024719238,0.4,0.1,0.16706773073802517
20170201,122,1,10,25,T,R,black,0.37991213798522949,0.4,0.1,0.19925365082898153
20170201,122,1,10,26,T,A,yellow,0.0,0.4,0.1,0.19801886391208856
20170201,122,1,10,27,T,G,yellow,0.0,0.4,0.1,0.1430782387306141
20170201,122,1,10,28,T,q,yellow,0.51292991638183594,0.4,0.1,0.023154405987118487
20170201,122,1,10,29,T,r,magenta,0.46328282356262207,0.4,0.1,0.17634905367162151
20170201,122,1,11,0,X,f,red,0.0,0.4,0.1,0.19354505253492255
20170201,122,1,11,1,X,R,magenta,0.0,0.4,0.1,0.021221665016718162
20170201,122,1,11,2,X,s,magenta,0.52991700172424316,0.4,0.1,0.18315667100645588
20170201,122,1,11,3,X,F,red,0.47978901863098145,0.4,0.1,0.04071302350715229
20170201,122,1,11,4,X,w,red,0.53007698059082031,0.4,0.1,0.07974352992594483
20170201,122,1,11,5,X,R,yellow,0.0,0.4,0.1,0.1496906051225622
20170201,122,1,11,6,X,X,red,0.49664020538330078,0.4,0.1,0.04267916162630212
20170201,122,1,11,7,X,a,magenta,0.0,0.4,0.1,0.12863587841873594
20170201,122,1,11,8,X,F,red,0.0,0.4,0.1,0.16306424819582221
20170201,122,1,11,9,X,D,cyan,0.42997217178344727,0.4,0.1,0.14619662392452618
20170201,122,1,11,10,X,a,black,0.0,0.4,0.1,0.12453048182425769
20170201,122,1,11,11,X,q,yellow,0.0,0.4,0.1,0.10682847096077204
20170201,122,1,11,12,X,f,yellow,0.0,0.4,0.1,0.06791721449683084
20170201,122,1,11,13,X,s,black,0.0,0.4,0.1,0.009029225993220714
20170201,122,1,11,14,X,w,red,0.2132108211517334,0.4,0.1,0.19899957841448185
20170201,122,1,11,15,X,t,cyan,0.12985491752624512,0.4,0.1,0.1033344303642999
20170201,122,1,11,16,X,S,yellow,0.0,0.4,0.1,0.026786125667996565
20170201,122,1,11,17,X,P,magenta,0.0,0.4,0.1,0.10158569389052191
20170201,122,1,11,18,X,h,yellow,0.26343107223510742,0.4,0.1,0.16668156985007176
20170201,122,1,11,19,X,Q,black,0.0,0.4,0.1,0.11357935600898682
20170201,122,1,11,20,X,d,black,0.063270092010498047,0.4,0.1,0.0042333802605933005
20170201,122,1,11,21,X,W,cyan,0.0,0.4,0.1,0.18595284928807515
20170201,122,1,11,22,X,W,black,0.0,0.4,0.1,0.10174622094560032
20170201,122,1,11,23,X,h,yellow,0.49639296531677246,0.4,0.1,0.08731511255461849
20170201,122,1,11,24,X,w,yellow,0.19691205024719238,0.4,0.1,0.17328375305762156
20170201,122,1,11,25,X,Q,red,0.37991213798522949,0.4,0.1,0.11124386210630528
20170201,122,1,11,26,X,R,cyan,0.0,0.4,0.1,0.15472969590624988
20170201,122,1,11,27,X,Q,yellow,0.0,0.4,0.1,0.18961375903639865
20170201,122,1,11,28,X,g,cyan,0.51292991638183594,0.4,0.1,0.16935960915875803
20170201,122,1,11,29,X,p,magenta,0.46328282356262207,0.4,0.1,0.18156678374676777
20170201,122,1,12,0,A,p,yellow,0.0,0.4,0.1,0.15829056094538624
20170201,122,1,12,1,A,D,red,0.0,0.4,0.1,0.0998678370054287
20170201,122,1,12,2,A,P,cyan,0.52991700172424316,0.4,0.1,0.05690322463215576
20170201,122,1,12,3,A,t,black,0.47978901863098145,0.4,0.1,0.1663955934142347
20170201,122,1,12,4,A,S,red,0.53007698059082031,0.4,0.1,0.08994462953724097
20170201,122,1,12,5,A,W,yellow,0.0,0.4,0.1,0.17326680218652943
20170201,122,1,12,6,A,w,magenta,0.49664020538330078,0.4,0.1,0.1239532785338773
20170201,122,1,12,7,A,H,cyan,0.0,0.4,0.1,0.10365922722067088
20170201,122,1,12,8,A,p,red,0.0,0.4,0.1,0.05976129543521516
20170201,122,1,12,9,A,r,red,0.42997217178344727,0.4,0.1,0.1242314075492752
20170201,122,1,12,10,A,A,red,0.0,0.4,0.1,0.05057768373818126
20170201,122,1,12,11,A,r,magenta,0.0,0.4,0.1,0.025291685344813897
20170201,122,1,12,12,A,S,black,0.0,0.4,0.1,0.0037124270698516873
20170201,122,1,12,13,A,d,cyan,0.0,0.4,0.1,0.07180118252360872
20170201,122,1,12,14,A,t,black,0.2132108211517334,0.4,0.1,0.12719491170012467
20170201,122,1,12,15,A,g,black,0.12985491752624512,0.4,0.1,0.16504542583131565
20170201,122,1,12,16,A,x,magenta,0.66301512718200684,0.4,0.1,0.1703593626856651
20170201,122,1,12,17,A,Q,cyan,0.0,0.4,0.1,0.06550903583729617
20170201,122,1,12,18,A,w,red,0.26343107223510742,0.4,0.1,0.008019426959181498
20170201,122,1,12,19,A,p,red,0.0,0.4,0.1,0.1886425719459698
20170201,122,1,12,20,A,G,cyan,0.063270092010498047,0.4,0.1,0.11768146889321277
20170201,122,1,12,21,A,h,yellow,0.0,0.4,0.1,0.1624351376281191
20170201,122,1,12,22,A,S,yellow,0.0,0.4,0.1,0.027778958971476045
20170201,122,1,12,23,A,a,red,0.49639296531677246,0.4,0.1,0.1019201429777059
20170201,122,1,12,24,A,p,yellow,0.19691205024719238,0.4,0.1,0.09071231431999321
20170201,122,1,12,25,A,x,magenta,0.37991213798522949,0.4,0.1,0.15851268823030645
20170201,122,1,12,26,A,A,black,0.0,0.4,0.1,0.12260418402239666
20170201,122,1,12,27,A,s,magenta,0.0,0.4,0.1,0.18909162001598578
20170201,122,1,12,28,A,s,magenta,0.51292991638183594,0.4,0.1,0.030985725557449408
20170201,122,1,12,29,A,f,magenta,0.46328282356262207,0.4,0.1,0.04476730501320983
20170201,122,1,13,0,D,h,yellow,0.0,0.4,0.1,0.11593658193986384
20170201,122,1,13,1,D,D,black,0.0,0.4,0.1,0.03590158033788824
20170201,122,1,13,2,D,w,black,0.52991700172424316,0.4,0.1,0.08427856262700091
20170201,122,1,13,3,D,d,cyan,0.47978901863098145,0.4,0.1,0.02686202987537485
20170201,122,1,13,4,D,s,magenta,0.53007698059082031,0.4,0.1,0.13197843224426847
20170201,122,1,13,5,D,f,magenta,0.0,0.4,0.1,0.12993462264568856
20170201,122,1,13,6,D,f,yellow,0.49664020538330078,0.4,0.1,0.03872981295480931
20170201,122,1,13,7,D,R,magenta,0.0,0.4,0.1,0.0037367115644432406
20170201,122,1,13,8,D,r,black,0.0,0.4,0.1,0.07821947943244284
20170201,122,1,13,9,D,X,red,0.42997217178344727,0.4,0.1,0.049691416913726784
20170201,122,1,13,10,D,W,yellow,0.0,0.4,0.1,0.07463761276516112
20170201,122,1,13,11,D,g,cyan,0.0,0.4,0.1,0.14205626025078663
20170201,122,1,13,12,D,S,black,0.0,0.4,0.1,0.0443080943176019
20170201,122,1,13,13,D,g,red,0.0,0.4,0.1,0.02051356790580479
20170201,122,1,13,14,D,f,yellow,0.2132108211517334,0.4,0.1,0.056685747495975325
20170201,122,1,13,15,D,D,red,0.12985491752624512,0.4,0.1,0.11888880743600727
20170201,122,1,13,16,D,p,black,0.66301512718200684,0.4,0.1,0.1715898868412016
20170201,122,1,13,17,D,A,magenta,0.0,0.4,0.1,0.04272348826838528
20170201,122,1,13,18,D,Q,cyan,0.26343107223510742,0.4,0.1,0.09447380622502632
20170201,122,1,13,19,D,f,red,0.0,0.4,0.1,0.0834431263947066
20170201,122,1,13,20,D,f,red,0.063270092010498047,0.4,0.1,0.14028674870586474
20170201,122,1,13,21,D,X,cyan,0.0,0.4,0.1,0.18362296946937984
20170201,122,1,13,22,D,q,yellow,0.0,0.4,0.1,0.18844542240731954
20170201,122,1,13,23,D,a,black,0.49639296531677246,0.4,0.1,0.13403660666438438
20170201,122,1,13,24,D,a,cyan,0.19691205024719238,0.4,0.1,0.16406117972788814
20170201,122,1,13,25,D,W,yellow,0.37991213798522949,0.4,0.1,0.1762438570393702
20170201,122,1,13,26,D,A,yellow,0.0,0.4,0.1,0.029079460237888634
20170201,122,1,13,27,D,R,yellow,0.52991390228271484,0.4,0.1,0.09599713658974957
20170201,122,1,13,28,D,w,red,0.51292991638183594,0.4,0.1,0.048051368161084906
20170201,122,1,13,29,D,H,magenta,0.46328282356262207,0.4,0.1,0.0120120353100587
20170201,122,1,14,0,T,r,red,0.0,0.4,0.1,0.011739018961566816
20170201,122,1,14,1,T,X,yellow,0.0,0.4,0.1,0.17687601060320204
20170201,122,1,14,2,T,f,cyan,0.52991700172424316,0.4,0.1,0.06935440755577527
20170201,122,1,14,3,T,D,cyan,0.47978901863098145,0.4,0.1,0.05333841240305575
20170201,122,1,14,4,T,W,red,0.53007698059082031,0.4,0.1,0.07263901389881326
20170201,122,1,14,5,T,P,red,0.0,0.4,0.1,0.08730468934828267
20170201,122,1,14,6,T,H,yellow,0.49664020538330078,0.4,0.1,0.06273575942477681
20170201,122,1,14,7,T,w,cyan,0.0,0.4,0.1,0.15308041545495413
20170201,122,1,14,8,T,t,red,0.0,0.4,0.1,0.014362675180588803
20170201,122,1,14,9,T,A,black,0.42997217178344727,0.4,0.1,0.0300658247092082
20170201,122,1,14,10,T,A,cyan,0.0,0.4,0.1,0.1264541776845146
20170201,122,1,14,11,T,F,cyan,0.0,0.4,0.1,0.005182577282230861
20170201,122,1,14,12,T,q,cyan,0.0,0.4,0.1,0.05078986431972517
20170201,122,1,14,13,T,D,magenta,0.0,0.4,0.1,0.14437896496192093
20170201,122,1,14,14,T,d,black,0.2132108211517334,0.4,0.1,0.029610617550644938
20170201,122,1,14,15,T,H,cyan,0.12985491752624512,0.4,0.1,0.010323724968613557
20170201,122,1,14,16,T,d,magenta,0.66301512718200684,0.4,0.1,0.0971318711740745
20170201,122,1,14,17,T,G,yellow,0.0,0.4,0.1,0.1510921534810996
20170201,122,1,14,18,T,h,black,0.26343107223510742,0.4,0.1,0.14734175790833878
20170201,122,1,14,19,T,d,red,0.0,0.4,0.1,0.12568188037881334
20170201,122,1,14,20,T,D,red,0.063270092010498047,0.4,0.1,0.04111121211489404
20170201,122,1,14,21,T,r,yellow,0.0,0.4,0.1,0.09006756621166379
20170201,122,1,14,22,T,G,yellow,0.0,0.4,0.1,0.1930430237848488
20170201,122,1,14,23,T,q,cyan,0.49639296531677246,0.4,0.1,0.13987763660070074
20170201,122,1,14,24,T,W,yellow,0.19691205024719238,0.4,0.1,0.06454955483392337
20170201,122,1,14,25,T,R,black,0.37991213798522949,0.4,0.1,0.18014094215313214
20170201,122,1,14,26,T,T,cyan,0.0,0.4,0.1,0.15178130959947492
20170201,122,1,14,27,T,S,yellow,0.52991390228271484,0.4,0.1,0.1572029041351719
20170201,122,1,14,28,T,S,black,0.51292991638183594,0.4,0.1,0.19464806511700028
20170201,122,1,14,29,T,p,black,0.46328282356262207,0.4,0.1,0.013390217905290736
20170201,122,1,15,0,X,w,black,0.0,0.4,0.1,0.16395669967622192
20170201,122,1,15,1,X,s,black,0.0,0.4,0.1,0.18727641228225234
20170201,122,1,15,2,X,A,cyan,0.52991700172424316,0.4,0.1,0.004215990352354849
20170201,122,1,15,3,X,S,magenta,0.47978901863098145,0.4,0.1,0.04726139593846668
20170201,122,1,15,4,X,F,magenta,0.53007698059082031,0.4,0.1,0.06291033677207795
20170201,122,1,15,5,X,x,magenta,0.49658203125,0.4,0.1,0.12842360801826877
20170201,122,1,15,6,X,Q,magenta,0.49664020538330078,0.4,0.1,0.016279185674479658
20170201,122,1,15,7,X,d,cyan,0.0,0.4,0.1,0.14009786786881273
20170201,122,1,15,8,X,r,black,0.0,0.4,0.1,0.09520033012628266
20170201,122,1,15,9,X,T,cyan,0.42997217178344727,0.4,0.1,0.14623171883996552
20170201,122,1,15,10,X,A,yellow,0.0,0.4,0.1,0.13226637281519435
20170201,122,1,15,11,X,Q,red,0.0,0.4,0.1,0.031460538505967396
20170201,122,1,15,12,X,D,red,0.0,0.4,0.1,0.023679438705728664
20170201,122,1,15,13,X,A,yellow,0.0,0.4,0.1,0.1562371570613379
20170201,122,1,15,14,X,D,magenta,0.2132108211517334,0.4,0.1,0.13295358225346096
20170201,122,1,15,15,X,d,red,0.12985491752624512,0.4,0.1,0.18625233245099207
20170201,122,1,15,16,X,g,black,0.66301512718200684,0.4,0.1,0.054005928533417374
20170201,122,1,15,17,X,Q,red,0.0,0.4,0.1,0.12751773893686927
20170201,122,1,15,18,X,h,red,0.26343107223510742,0.4,0.1,0.18484817359606603
20170201,122,1,15,19,X,R,cyan,0.0,0.4,0.1,0.18254206972279444
20170201,122,1,15,20,X,g,black,0.063270092010498047,0.4,0.1,0.020912909238430744
20170201,122,1,15,21,X,R,magenta,0.0,0.4,0.1,0.0764939413001517
20170201,122,1,15,22,X,D,black,0.0,0.4,0.1,0.10713904412579274
20170201,122,1,15,23,X,d,red,0.49639296531677246,0.4,0.1,0.008249667660968863
20170201,122,1,15,24,X,X,cyan,0.19691205024719238,0.4,0.1,0.12511966491130286
20170201,122,1,15,25,X,X,magenta,0.61327600479125977,0.4,0.1,0.12191987422602774
20170201,122,1,15,26,X,s,cyan,0.0,0.4,0.1,0.046271736729926995
20170201,122,1,15,27,X,d,yellow,0.52991390228271484,0.4,0.1,0.06821516962202137
20170201,122,1,15,28,X,f,yellow,0.51292991638183594,0.4,0.1,0.0622761894363278
20170201,122,1,15,29,X,w,black,0.46328282356262207,0.4,0.1,0.10481426481943448
20170201,122,1,16,0,A,p,magenta,0.0,0.4,0.1,0.11267720674973339
20170201,122,1,16,1,A,g,magenta,0.0,0.4,0.1,0.14655336242248287
20170201,122,1,16,2,A,p,black,0.52991700172424316,0.4,0.1,0.09721888181519084
20170201,122,1,16,3,A,S,black,0.47978901863098145,0.4,0.1,0.05005159691168644
20170201,122,1,16,4,A,R,red,0.53007698059082031,0.4,0.1,0.1303254688666626
20170201,122,1,16,5,A,P,black,0.49658203125,0.4,0.1,0.1091858705130429
20170201,122,1,16,6,A,X,cyan,0.49664020538330078,0.4,0.1,0.19771083801006115
20170201,122,1,16,7,A,S,red,0.0,0.4,0.1,0.13871270638861233
20170201,122,1,16,8,A,G,magenta,0.0,0.4,0.1,0.12365473078950431
20170201,122,1,16,9,A,Q,magenta,0.42997217178344727,0.4,0.1,0.11767281358283786
20170201,122,1,16,10,A,w,red,0.0,0.4,0.1,0.07549879858699078
20170201,122,1,16,11,A,f,magenta,0.0,0.4,0.1,0.17323348624589122
20170201,122,1,16,12,A,x,cyan,0.0,0.4,0.1,0.011047651853748008
20170201,122,1,16,13,A,D,red,0.0,0.4,0.1,0.051694085782676605
20170201,122,1,16,14,A,w,yellow,0.2132108211517334,0.4,0.1,0.007936476053588782
20170201,122,1,16,15,A,Q,black,0.12985491752624512,0.4,0.1,0.18544716974960615
20170201,122,1,16,16,A,W,cyan,0.66301512718200684,0.4,0.1,0.12741025191397568
20170201,122,1,16,17,A,f,red,0.0,0.4,0.1,0.07494307562483186
20170201,122,1,16,18,A,p,magenta,0.26343107223510742,0.4,0.1,0.1862591629737429
20170201,122,1,16,19,A,t,black,0.0,0.4,0.1,0.07186399204157934
20170201,122,1,16,20,A,h,cyan,0.063270092010498047,0.4,0.1,0.054443783590172594
20170201,122,1,16,21,A,s,yellow,0.0,0.4,0.1,0.05242185913003888
20170201,122,1,16,22,A,w,magenta,0.0,0.4,0.1,0.10244652194386386
20170201,122,1,16,23,A,a,cyan,0.44661593437194824,0.4,0.1,0.08595084695292883
20170201,122,1,16,24,A,T,black,0.19691205024719238,0.4,0.1,0.16866032699912856
20170201,122,1,16,25,A,a,black,0.47979402542114258,0.4,0.1,0.10469532996131858
20170201,122,1,16,26,A,D,red,0.0,0.4,0.1,0.06675869679771784
20170201,122,1,16,27,A,f,black,0.52991390228271484,0.4,0.1,0.11016942806715846
20170201,122,1,16,28,A,T,magenta,0.51292991638183594,0.4,0.1,0.18464470588433435
20170201,122,1,16,29,A,S,magenta,0.46328282356262207,0.4,0.1,0.015756201134266103
20170201,122,1,17,0,D,T,black,0.0020098686218261719,0.4,0.1,0.14980242639754304
20170201,122,1,17,1,D,t,yellow,0.0,0.4,0.1,0.1005883545683092
20170201,122,1,17,2,D,t,yellow,0.52991700172424316,0.4,0.1,0.1859854501153615
20170201,122,1,17,3,D,q,yellow,0.47978901863098145,0.4,0.1,0.1974324268718144
20170201,122,1,17,4,D,R,yellow,0.53007698059082031,0.4,0.1,0.04203740475748932
20170201,122,1,17,5,D,S,cyan,0.49658203125,0.4,0.1,0.04579155399718296
20170201,122,1,17,6,D,h,yellow,0.49664020538330078,0.4,0.1,0.03306311184946829
20170201,122,1,17,7,D,G,red,0.0,0.4,0.1,0.06117858803817944
20170201,122,1,17,8,D,q,red,0.0,0.4,0.1,0.013871288961409234
20170201,122,1,17,9,D,S,magenta,0.42997217178344727,0.4,0.1,0.1530869497229999
20170201,122,1,17,10,D,D,cyan,0.44660711288452148,0.4,0.1,0.19731963397844485
20170201,122,1,17,11,D,s,magenta,0.0,0.4,0.1,0.12909530604495195
20170201,122,1,17,12,D,x,cyan,0.0,0.4,0.1,0.0826561928785439
20170201,122,1,17,13,D,D,black,0.56310200691223145,0.4,0.1,0.08036420831790243
20170201,122,1,17,14,D,S,cyan,0.2132108211517334,0.4,0.1,0.10389635363466948
20170201,122,1,17,15,D,q,red,0.12985491752624512,0.4,0.1,0.04365160885722444
20170201,122,1,17,16,D,f,red,0.66301512718200684,0.4,0.1,0.03952446613741714
20170201,122,1,17,17,D,H,yellow,0.0,0.4,0.1,0.15428347602602782
20170201,122,1,17,18,D,a,magenta,0.26343107223510742,0.4,0.1,0.05882890112200419
20170201,122,1,17,19,D,d,yellow,0.54674601554870605,0.4,0.1,0.08096117082597121
20170201,122,1,17,20,D,f,yellow,0.063270092010498047,0.4,0.1,0.10410751771860259
20170201,122,1,17,21,D,R,yellow,0.0,0.4,0.1,0.02592194523411522
20170201,122,1,17,22,D,r,magenta,0.0,0.4,0.1,0.127278658250256
20170201,122,1,17,23,D,q,red,0.44661593437194824,0.4,0.1,0.08109479845333295
20170201,122,1,17,24,D,f,black,0.19691205024719238,0.4,0.1,0.015035707227113781
20170201,122,1,17,25,D,Q,magenta,0.42975902557373047,0.4,0.1,0.03979924754662119
20170201,122,1,17,26,D,g,cyan,0.0,0.4,0.1,0.07277590625463162
20170201,122,1,17,27,D,g,red,0.52991390228271484,0.4,0.1,0.09424830497309684
20170201,122,1,17,28,D,g,red,0.51292991638183594,0.4,0.1,0.033179805997516354
20170201,122,1,17,29,D,Q,magenta,0.46328282356262207,0.4,0.1,0.06248746704801811
20170201,122,1,18,0,T,A,red,0.0020098686218261719,0.4,0.1,0.12302103463641026
20170201,122,1,18,1,T,R,magenta,0.0,0.4,0.1,0.15778612670748543
20170201,122,1,18,2,T,H,red,0.52991700172424316,0.4,0.1,0.04288184203657608
20170201,122,1,18,3,T,f,red,0.47978901863098145,0.4,0.1,0.17718898543817196
20170201,122,1,18,4,T,s,magenta,0.53007698059082031,0.4,0.1,0.1655528907863207
20170201,122,1,18,5,T,F,black,0.49658203125,0.4,0.1,0.14972999819954178
20170201,122,1,18,6,T,a,red,0.49664020538330078,0.4,0.1,0.021092683048261996
20170201,122,1,18,7,T,D,black,0.0,0.4,0.1,0.021926896473134373
20170201,122,1,18,8,T,r,yellow,0.0,0.4,0.1,0.13731026674164773
20170201,122,1,18,9,T,F,red,0.42997217178344727,0.4,0.1,0.039558560263825496
20170201,122,1,18,10,T,P,red,0.44660711288452148,0.4,0.1,0.05749258440367129
20170201,122,1,18,11,T,A,magenta,0.0,0.4,0.1,0.04904938708556712
20170201,122,1,18,12,T,F,yellow,0.0,0.4,0.1,0.10748577180514628
20170201,122,1,18,13,T,s,yellow,0.56310200691223145,0.4,0.1,0.04632044483748568
20170201,122,1,18,14,T,W,black,0.2132108211517334,0.4,0.1,0.18566693776498824
20170201,122,1,18,15,T,S,black,0.12985491752624512,0.4,0.1,0.02588941047898077
20170201,122,1,18,16,T,T,black,0.64646005630493164,0.4,0.1,0.1603077570085772
20170201,122,1,18,17,T,f,red,0.0,0.4,0.1,0.046822123413832295
20170201,122,1,18,18,T,W,black,0.26343107223510742,0.4,0.1,0.1164745377686558
20170201,122,1,18,19,T,G,red,0.54674601554870605,0.4,0.1,0.010422868620277815
20170201,122,1,18,20,T,q,yellow,0.063270092010498047,0.4,0.1,0.15090719053856602
20170201,122,1,18,21,T,w,yellow,0.0,0.4,0.1,0.08438213284245476
20170201,122,1,18,22,T,t,cyan,0.47971987724304199,0.4,0.1,0.11052300225598495
20170201,122,1,18,23,T,w,magenta,0.44661593437194824,0.4,0.1,0.06407034434061139
20170201,122,1,18,24,T,w,yellow,0.19691205024719238,0.4,0.1,0.18087621453673494
20170201,122,1,18,25,T,S,red,0.42975902557373047,0.4,0.1,0.14089939950955177
20170201,122,1,18,26,T,P,cyan,0.0,0.4,0.1,0.014516928433030919
20170201,122,1,18,27,T,P,yellow,0.52991390228271484,0.4,0.1,0.19342255347168286
20170201,122,1,18,28,T,f,black,0.51292991638183594,0.4,0.1,0.043850770824766655
20170201,122,1,18,29,T,p,magenta,0.46328282356262207,0.4,0.1,0.06795299964497296
20170201,122,1,19,0,X,D,cyan,0.0020098686218261719,0.4,0.1,0.03145711705442735
20170201,122,1,19,1,X,Q,black,0.0,0.4,0.1,0.11235969563329994
20170201,122,1,19,2,X,d,yellow,0.52991700172424316,0.4,0.1,0.16527290006668915
20170201,122,1,19,3,X,R,yellow,0.47978901863098145,0.4,0.1,0.16271522366758637
20170201,122,1,19,4,X,G,cyan,0.53007698059082031,0.4,0.1,0.11277939850997017
20170201,122,1,19,5,X,R,yellow,0.49658203125,0.4,0.1,0.027119315048361205
20170201,122,1,19,6,X,W,magenta,0.49664020538330078,0.4,0.1,0.1596223067888464
20170201,122,1,19,7,X,G,black,0.0,0.4,0.1,0.12497869503765682
20170201,122,1,19,8,X,h,black,0.0,0.4,0.1,0.008873332568304738
20170201,122,1,19,9,X,x,red,0.42997217178344727,0.4,0.1,0.04501553321762555
20170201,122,1,19,10,X,d,black,0.44660711288452148,0.4,0.1,0.1851094839979085
20170201,122,1,19,11,X,r,black,0.0,0.4,0.1,0.08320193335152054
20170201,122,1,19,12,X,t,magenta,0.0,0.4,0.1,0.0006566404407957416
20170201,122,1,19,13,X,r,cyan,0.56310200691223145,0.4,0.1,0.1254895967803394
20170201,122,1,19,14,X,D,red,0.2132108211517334,0.4,0.1,0.12535922346219258
20170201,122,1,19,15,X,X,yellow,0.12985491752624512,0.4,0.1,0.07669071149872841
20170201,122,1,19,16,X,f,yellow,0.013328075408935547,0.4,0.1,0.014215319432369023
20170201,122,1,19,17,X,a,magenta,0.0,0.4,0.1,0.18816947643953819
20170201,122,1,19,18,X,h,magenta,0.26343107223510742,0.4,0.1,0.1547539998644307
20170201,122,1,19,19,X,r,red,0.54674601554870605,0.4,0.1,0.1855898824907621
20170201,122,1,19,20,X,Q,magenta,0.063270092010498047,0.4,0.1,0.17691964899561324
20170201,122,1,19,21,X,q,black,0.0,0.4,0.1,0.0603197215179105
20170201,122,1,19,22,X,T,cyan,0.47971987724304199,0.4,0.1,0.0188692275766714
20170201,122,1,19,23,X,T,yellow,0.44661593437194824,0.4,0.1,0.13012952834542177
20170201,122,1,19,24,X,T,red,0.19691205024719238,0.4,0.1,0.047891754318246375
20170201,122,1,19,25,X,f,red,0.42975902557373047,0.4,0.1,0.13294149399683072
20170201,122,1,19,26,X,F,magenta,0.0,0.4,0.1,0.06968756865410719
20170201,122,1,19,27,X,X,cyan,0.44656586647033691,0.4,0.1,0.12229127137963275
20170201,122,1,19,28,X,r,yellow,0.51292991638183594,0.4,0.1,0.023024269317152735
20170201,122,1,19,29,X,s,red,0.46328282356262207,0.4,0.1,0.015405605518437638
20170201,122,1,20,0,A,g,red,0.0020098686218261719,0.4,0.1,0.15159340835712679
20170201,122,1,20,1,A,w,yellow,0.0,0.4,0.1,0.06705567452950077
20170201,122,1,20,2,A,T,red,0.52991700172424316,0.4,0.1,0.026378816488600035
20170201,122,1,20,3,A,X,black,0.47978901863098145,0.4,0.1,0.11965902088144086
20170201,122,1,20,4,A,d,cyan,0.53007698059082031,0.4,0.1,0.041719792309277276
20170201,122,1,20,5,A,F,red,0.49658203125,0.4,0.1,0.1163535833414499
20170201,122,1,20,6,A,s,yellow,0.49664020538330078,0.4,0.1,0.18715738088052927
20170201,122,1,20,7,A,p,red,0.0,0.4,0.1,0.08502389666299946
20170201,122,1,20,8,A,D,yellow,0.0,0.4,0.1,0.161685267283595
20170201,122,1,20,9,A,P,magenta,0.42997217178344727,0.4,0.1,0.06168623675082399
20170201,122,1,20,10,A,g,black,0.44660711288452148,0.4,0.1,0.004960107621423071
20170201,122,1,20,11,A,g,cyan,0.0,0.4,0.1,0.10679764040213771
20170201,122,1,20,12,A,T,magenta,0.0,0.4,0.1,0.07309606947827703
20170201,122,1,20,13,A,G,cyan,0.56310200691223145,0.4,0.1,0.09630087090610562
20170201,122,1,20,14,A,d,yellow,0.2132108211517334,0.4,0.1,0.09606229674965434
20170201,122,1,20,15,A,F,cyan,0.12985491752624512,0.4,0.1,0.036832772826412466
20170201,122,1,20,16,A,t,cyan,0.013328075408935547,0.4,0.1,0.026165342913078506
20170201,122,1,20,17,A,H,magenta,0.0,0.4,0.1,0.0791613761290506
20170201,122,1,20,18,A,h,cyan,0.26343107223510742,0.4,0.1,0.14994139623532476
20170201,122,1,20,19,A,f,yellow,0.54674601554870605,0.4,0.1,0.029702805562646484
